Gender,Age,Income (USD),Income Stability,Profession,Type of Employment,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property ID,Property Age,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
F,18,2974.72,Low,Working,Medicine staff,Semi-Urban,47219.55,310.18,N,Y,3.0,738.58,0,Inactive,952,2974.72,4,Rural,0,71274.35,0.0
F,30,1891.91,Low,Commercial associate,Managers,Semi-Urban,149136.59,591.29,N,Y,2.0,766.42,0,Unpossessed,119,1891.91,2,Rural,1,172346.09,119309.27
F,18,4641.25,Low,Commercial associate,Managers,Urban,140218.13,436.18,N,Y,4.0,702.07,0,Active,327,4641.25,1,Rural,0,226172.49,0.0
F,18,1372.12,Low,Working,Medicine staff,Semi-Urban,127582.25,340.45,N,Y,2.0,745.53,0,Active,804,1372.12,2,Urban,1,142234.61,0.0
M,18,2044.53,Low,State servant,Security staff,Rural,45985.14,358.81,Y,Y,2.0,602.63,0,Inactive,745,2044.53,4,Semi-Urban,1,63779.57,0.0
F,33,1965.86,Low,Working,Managers,Rural,86662.84,526.74,N,Y,1.0,662.81,0,Unpossessed,836,1965.86,4,Rural,1,104766.12,56330.85
M,18,1870.0,Low,Working,Core staff,Semi-Urban,101305.28,279.49,N,N,2.0,769.43,0,Inactive,155,1870.0,4,Semi-Urban,1,178383.28,75978.96
M,22,3532.9,Low,Working,Waiters/barmen staff,Semi-Urban,107434.0,553.88,N,Y,4.0,642.16,0,Inactive,528,3532.9,3,Urban,1,119507.07,0.0
M,18,2201.26,Low,Working,Core staff,Rural,46337.89,305.19,N,Y,2.0,662.92,0,Inactive,111,2201.26,3,Urban,1,76748.9,32436.52
F,64,3289.46,Low,Working,Managers,Rural,105865.39,546.86,Y,Y,4.0,735.63,0,Inactive,207,3289.46,4,Semi-Urban,1,-999.0,74105.77
M,63,1619.39,Low,Working,Drivers,Semi-Urban,67777.38,370.9,Y,Y,2.0,666.05,0,Unpossessed,300,1619.39,4,Urban,1,121266.03,44055.3
F,43,2161.0,Low,Working,Managers,Semi-Urban,67803.2,-999.0,Y,N,1.0,654.86,0,Unpossessed,736,2161.0,1,Urban,1,86773.78,47462.24
M,37,2674.59,Low,Working,Laborers,Semi-Urban,120839.9,475.72,N,N,2.0,671.25,0,Active,459,2674.59,1,Semi-Urban,1,222568.77,84587.93
F,18,2661.45,Low,Commercial associate,Drivers,Semi-Urban,52926.64,291.25,Y,Y,2.0,661.79,0,Active,882,2661.45,3,Semi-Urban,0,85228.95,0.0
M,18,5000.64,Low,Working,Sales staff,Semi-Urban,156843.0,552.25,N,Y,1.0,627.93,0,Unpossessed,239,5000.64,4,Rural,1,214021.33,0.0
M,41,2952.86,Low,State servant,Core staff,Urban,83632.54,508.62,N,Y,1.0,663.72,1,Active,380,2952.86,3,Semi-Urban,1,113305.19,54361.15
F,39,1406.47,Low,Working,Core staff,Semi-Urban,63933.81,381.87,N,Y,2.0,821.67,0,Active,989,1406.47,4,Urban,1,99672.94,47950.36
M,30,1693.62,Low,Working,Sales staff,Rural,72973.84,592.64,Y,Y,2.0,627.76,0,Active,512,1693.62,2,Semi-Urban,-999,86191.57,0.0
F,43,1217.32,Low,Working,Security staff,Rural,113533.5,485.92,N,Y,4.0,628.93,0,Active,768,1217.32,2,Semi-Urban,1,173061.31,0.0
F,18,1637.49,Low,Commercial associate,Realty agents,Semi-Urban,22690.2,256.11,N,Y,4.0,772.35,0,Unpossessed,952,1637.49,4,Rural,1,31012.48,15883.14
F,49,6204.72,Low,Commercial associate,Core staff,Urban,116189.58,398.58,N,N,2.0,725.22,0,Inactive,343,6204.72,1,Semi-Urban,1,187066.01,81332.71
F,63,2669.76,Low,State servant,Secretaries,Rural,132607.96,602.77,N,Y,2.0,752.44,0,Active,198,2669.76,3,Rural,1,177310.6,106086.37
F,18,1537.14,Low,Working,Laborers,Semi-Urban,68010.76,511.97,Y,Y,3.0,676.67,0,Inactive,246,1537.14,3,Semi-Urban,1,111600.36,47607.53
F,32,2175.09,Low,Commercial associate,Sales staff,Semi-Urban,31068.09,377.17,N,N,4.0,716.51,0,Inactive,264,2175.09,3,Semi-Urban,1,35614.72,21747.66
M,26,1591.69,Low,State servant,Medicine staff,Rural,24755.55,129.21,N,Y,2.0,840.96,0,Inactive,179,1591.69,1,Rural,-999,27807.14,18566.66
F,54,2660.18,Low,Commercial associate,Laborers,Semi-Urban,66873.81,514.62,Y,Y,3.0,803.51,0,Inactive,704,2660.18,4,Rural,1,96014.85,46811.67
F,46,1667.56,Low,Working,Cooking staff,Semi-Urban,68228.58,285.37,N,N,2.0,686.65,1,Inactive,891,1667.56,3,Semi-Urban,0,79385.91,0.0
M,25,2237.94,Low,Working,Sales staff,Semi-Urban,110220.02,455.37,N,Y,4.0,709.47,0,Inactive,211,2237.94,1,Semi-Urban,1,178483.54,71643.01
F,53,5629.07,Low,Working,Managers,Semi-Urban,295847.08,1401.79,Y,N,1.0,845.86,0,Inactive,207,5629.07,4,Semi-Urban,1,502277.07,236677.66
F,40,1523.38,Low,Working,Drivers,Rural,95647.04,420.13,Y,N,1.0,669.64,1,Active,133,1523.38,2,Semi-Urban,1,181294.02,62170.58
F,18,2834.21,Low,State servant,Core staff,Semi-Urban,41912.8,201.83,Y,Y,5.0,746.57,1,Inactive,697,2834.21,1,Semi-Urban,0,53793.73,0.0
F,32,5285.13,Low,Working,Managers,Semi-Urban,121590.85,693.14,Y,Y,2.0,716.21,1,Active,864,5285.13,2,Semi-Urban,1,139988.92,85113.6
F,18,4158.53,Low,Commercial associate,Sales staff,Urban,38867.88,210.05,Y,Y,4.0,777.55,0,Active,280,4158.53,1,Rural,0,46827.69,0.0
M,64,2838.54,Low,Working,High skill tech staff,Semi-Urban,240389.04,671.25,N,Y,2.0,819.73,0,Active,594,2838.54,2,Semi-Urban,1,293231.27,168272.33
M,31,2062.0,Low,State servant,Laborers,Semi-Urban,61962.84,564.76,Y,Y,3.0,803.2,0,Inactive,924,2062.0,4,Rural,1,76620.07,43373.99
F,18,1733.57,Low,Working,Laborers,Semi-Urban,45746.87,233.36,Y,N,3.0,788.47,0,Unpossessed,573,1733.57,3,Rural,1,71511.43,32022.81
F,60,1861.4,Low,Working,High skill tech staff,Semi-Urban,67569.24,506.55,Y,Y,2.0,646.08,0,Unpossessed,545,1861.4,2,Rural,1,83870.93,0.0
M,31,2901.46,Low,Working,Sales staff,Semi-Urban,99802.38,462.87,N,Y,3.0,676.09,0,Active,967,2901.46,3,Urban,1,126213.91,69861.67
F,18,2189.32,Low,Working,Laborers,Semi-Urban,172052.83,619.72,Y,Y,4.0,633.98,1,Active,561,2189.32,3,Rural,1,317326.76,0.0
M,52,1875.19,Low,Working,Core staff,Semi-Urban,227551.92,702.06,Y,N,2.0,859.25,0,Unpossessed,585,1875.19,1,Urban,1,298033.03,182041.54
M,28,1662.46,Low,Working,Accountants,Semi-Urban,90893.72,381.16,Y,N,2.0,751.28,1,Active,523,1662.46,3,Urban,1,150314.57,72714.98
M,39,1530.67,Low,Working,Private service staff,Rural,35153.01,191.22,Y,N,2.0,676.28,0,Inactive,891,1530.67,3,Semi-Urban,1,46943.1,0.0
F,50,1416.16,Low,Working,Laborers,Rural,29297.06,199.3,N,Y,2.0,858.27,0,Unpossessed,316,1416.16,2,Rural,1,33961.21,23437.65
M,25,3602.06,Low,Working,Core staff,Semi-Urban,55408.18,621.92,N,Y,2.0,704.43,0,Active,593,3602.06,4,Semi-Urban,1,68874.7,38785.73
M,29,2607.08,Low,Working,Laborers,Urban,54586.25,471.09,N,Y,1.0,647.87,1,Inactive,759,2607.08,1,Semi-Urban,1,60383.09,0.0
F,33,1240.79,Low,Working,Sales staff,Rural,25102.99,210.49,N,Y,2.0,673.83,0,Active,222,1240.79,1,Rural,1,37991.18,17572.09
M,35,1470.42,Low,Commercial associate,Accountants,Semi-Urban,169086.26,451.75,N,N,3.0,627.6,0,Active,186,1470.42,4,Urban,1,286547.01,0.0
F,44,2125.18,Low,Working,Medicine staff,Rural,24589.0,118.82,Y,Y,3.0,697.14,0,Inactive,255,2125.18,2,Semi-Urban,1,37329.35,15982.85
F,31,2298.22,Low,Working,Laborers,Urban,111889.89,918.91,N,Y,1.0,657.54,0,Active,874,2298.22,1,Urban,1,126948.1,72728.43
M,20,2398.92,Low,Working,Laborers,Semi-Urban,91197.1,460.49,Y,Y,3.0,679.52,0,Active,11,2398.92,3,Semi-Urban,1,142971.33,59278.12
F,18,2662.52,Low,State servant,Accountants,Semi-Urban,103864.84,1029.07,N,Y,3.0,806.57,0,Active,102,2662.52,4,Semi-Urban,1,158774.2,72705.39
F,39,4173.0,Low,Working,Laborers,Semi-Urban,145734.48,616.48,Y,Y,2.0,745.66,0,Unpossessed,388,4173.0,3,Rural,1,262422.28,94727.41
M,51,2408.29,Low,Working,Drivers,Rural,39995.35,428.98,N,Y,3.0,628.43,0,Unpossessed,958,2408.29,4,Semi-Urban,1,51679.06,0.0
F,56,2452.31,Low,Commercial associate,Sales staff,Semi-Urban,67215.66,589.8,N,N,2.0,600.51,0,Inactive,906,2452.31,2,Urban,1,116935.52,0.0
F,57,3176.82,Low,Working,Sales staff,Semi-Urban,39778.44,208.24,Y,Y,4.0,804.04,0,Unpossessed,492,3176.82,3,Urban,1,46885.78,0.0
M,37,1752.1,Low,Working,Laborers,Semi-Urban,144608.29,615.04,Y,N,1.0,617.55,0,Inactive,446,1752.1,4,Semi-Urban,1,270965.04,0.0
M,18,1089.23,Low,Working,Sales staff,Semi-Urban,40596.85,298.27,N,N,2.0,711.89,1,Active,36,1089.23,2,Semi-Urban,1,47580.41,26387.95
F,57,2294.21,Low,Working,HR staff,Urban,171064.59,1040.2,N,N,3.0,861.76,0,Inactive,99,2294.21,1,Urban,1,249029.94,128298.44
M,56,1513.6,Low,Working,Laborers,Semi-Urban,162378.33,448.23,Y,Y,2.0,846.37,0,Active,52,1513.6,2,Rural,1,224875.54,121783.75
F,33,3199.12,Low,Working,Managers,Semi-Urban,17062.68,97.39,N,Y,3.0,841.0,1,Inactive,119,3199.12,2,Rural,1,29064.0,11943.88
M,64,5206.46,Low,Working,Core staff,Semi-Urban,19087.77,204.53,N,Y,2.0,832.23,0,Inactive,17,5206.46,3,Semi-Urban,1,27932.83,15270.22
F,52,2404.26,Low,Working,Laborers,Semi-Urban,51986.65,169.14,N,Y,2.0,773.34,0,Inactive,444,2404.26,1,Rural,1,69108.13,36390.66
F,42,4168.57,Low,Working,Laborers,Semi-Urban,27945.21,316.42,Y,N,2.0,739.76,0,Inactive,670,4168.57,3,Urban,1,42806.36,18164.39
F,59,1548.93,Low,Working,Security staff,Rural,63969.08,281.4,N,Y,2.0,748.66,0,Inactive,54,1548.93,4,Urban,1,107174.97,41579.9
M,45,3433.58,Low,Working,Private service staff,Urban,212277.76,674.44,N,N,2.0,835.94,0,Unpossessed,149,3433.58,2,Urban,1,329241.88,0.0
M,56,1553.73,Low,Working,Sales staff,Urban,32372.99,156.9,Y,N,2.0,718.3,0,Inactive,89,1553.73,4,Semi-Urban,1,50067.26,22661.09
F,30,2036.52,Low,Working,High skill tech staff,Rural,62460.87,293.25,N,N,2.0,705.33,0,Active,497,2036.52,1,Semi-Urban,1,101909.4,43722.61
F,37,1608.43,Low,Working,Cooking staff,Rural,40285.27,328.06,Y,Y,4.0,719.63,0,Unpossessed,572,1608.43,1,Urban,1,44598.68,28199.69
F,59,1628.59,Low,Working,Core staff,Rural,72654.17,429.57,Y,Y,3.0,703.53,0,Inactive,639,1628.59,4,Urban,1,110158.82,47225.21
M,34,5342.95,Low,Commercial associate,Accountants,Semi-Urban,109327.34,662.11,N,Y,1.0,762.45,0,Unpossessed,891,5342.95,3,Semi-Urban,0,174818.63,0.0
F,44,1814.55,Low,Working,Sales staff,Semi-Urban,86242.35,469.32,N,Y,2.0,647.11,0,Active,368,1814.55,4,Semi-Urban,1,108477.17,0.0
F,57,4877.86,Low,Working,Waiters/barmen staff,Semi-Urban,119250.26,609.93,N,Y,1.0,687.35,0,Unpossessed,652,4877.86,3,Rural,1,200258.14,77512.67
F,55,1262.34,Low,Working,Laborers,Rural,27972.77,165.78,N,N,1.0,658.06,1,Active,425,1262.34,2,Semi-Urban,1,40237.29,18182.3
F,64,2074.86,Low,Working,Laborers,Semi-Urban,25640.24,140.15,N,Y,3.0,671.9,0,Active,548,2074.86,1,Urban,1,48173.4,16666.16
F,18,1538.3,Low,Working,Security staff,Rural,58089.63,340.4,N,Y,2.0,591.95,0,Active,656,1538.3,2,Rural,0,66146.39,0.0
M,18,960.66,Low,Working,Sales staff,Semi-Urban,7141.98,76.71,N,Y,3.0,714.81,0,Active,482,960.66,4,Rural,1,7859.62,4642.29
F,22,2230.79,Low,Working,Medicine staff,Rural,57287.75,292.12,N,Y,3.0,788.85,0,Inactive,972,2230.79,3,Rural,0,70739.78,0.0
M,25,4096.12,Low,Commercial associate,Laborers,Semi-Urban,79681.68,374.78,N,Y,4.0,713.11,1,Unpossessed,816,4096.12,3,Semi-Urban,1,134062.41,51793.09
M,54,995.06,Low,Commercial associate,Laborers,Semi-Urban,141393.5,384.85,Y,N,2.0,654.8,0,Inactive,579,995.06,2,Semi-Urban,0,263029.49,0.0
M,18,3392.11,Low,Working,Accountants,Semi-Urban,70184.55,595.66,N,Y,1.0,654.85,0,Inactive,464,3392.11,3,Urban,1,110270.16,49129.18
M,22,5737.77,Low,Commercial associate,Managers,Semi-Urban,163189.87,779.82,Y,Y,3.0,771.96,0,Unpossessed,794,5737.77,1,Rural,1,232077.48,0.0
F,47,1331.88,Low,Commercial associate,Sales staff,Semi-Urban,109950.11,612.22,Y,Y,4.0,712.08,0,Inactive,789,1331.88,4,Rural,1,172705.07,76965.08
M,18,5610.96,Low,Working,Drivers,Semi-Urban,190505.8,774.02,Y,Y,4.0,767.93,0,Unpossessed,175,5610.96,3,Urban,1,243989.19,152404.64
M,37,1885.43,Low,Commercial associate,Sales staff,Semi-Urban,39061.6,185.91,Y,Y,2.0,750.96,0,Inactive,777,1885.43,1,Semi-Urban,1,43672.69,0.0
F,18,1935.36,Low,Commercial associate,Core staff,Rural,112940.85,840.46,N,Y,3.0,659.57,0,Active,633,1935.36,4,Urban,1,174858.87,79058.6
M,47,1964.51,Low,Working,High skill tech staff,Semi-Urban,127353.0,662.67,Y,Y,2.0,876.26,0,Inactive,387,1964.51,1,Urban,1,241771.98,89147.1
M,40,3118.83,Low,Working,Medicine staff,Semi-Urban,161331.2,584.49,Y,Y,4.0,796.6,0,Active,478,3118.83,1,Rural,1,177532.41,120998.4
M,48,1930.53,Low,Working,Cleaning staff,Urban,194108.43,606.94,N,Y,2.0,838.55,0,Active,417,1930.53,3,Rural,1,263700.74,145581.32
M,19,3352.06,Low,State servant,Drivers,Rural,34557.06,340.3,Y,Y,3.0,666.66,0,Active,823,3352.06,3,Rural,0,41798.5,0.0
F,57,2477.36,Low,Commercial associate,Managers,Semi-Urban,89904.38,397.73,N,N,2.0,661.75,0,Unpossessed,169,2477.36,2,Urban,1,138606.2,0.0
M,19,1551.37,Low,Working,Laborers,Semi-Urban,8971.83,91.36,N,Y,3.0,708.44,0,Inactive,585,1551.37,1,Urban,1,16454.63,6280.28
F,24,1306.13,Low,Working,Laborers,Semi-Urban,69389.76,329.72,N,N,2.0,590.77,0,Inactive,919,1306.13,3,Semi-Urban,1,125931.6,0.0
F,39,2328.54,Low,Working,Laborers,Semi-Urban,99010.79,395.99,N,N,3.0,670.02,0,Inactive,921,2328.54,2,Rural,0,114714.84,0.0
F,19,2218.75,Low,Working,Core staff,Semi-Urban,133720.73,687.97,Y,Y,4.0,761.59,0,Unpossessed,427,2218.75,4,Semi-Urban,1,191811.9,0.0
F,39,2467.78,Low,Working,Low-skill Laborers,Rural,17513.96,212.12,N,Y,3.0,723.09,0,Unpossessed,723,2467.78,2,Rural,1,28212.76,12259.77
M,64,3424.67,Low,Commercial associate,Drivers,Semi-Urban,208195.39,700.37,Y,Y,4.0,677.61,1,Inactive,77,3424.67,3,Urban,0,310336.66,0.0
M,41,2248.94,Low,Working,Laborers,Semi-Urban,114990.7,599.7,N,Y,2.0,718.56,0,Active,961,2248.94,2,Urban,1,218222.65,74743.96
M,21,1514.88,Low,Commercial associate,Sales staff,Semi-Urban,84339.52,399.29,N,Y,2.0,701.94,0,Inactive,137,1514.88,1,Semi-Urban,1,103034.2,0.0
M,18,3439.91,Low,Working,High skill tech staff,Urban,136844.77,679.66,N,Y,2.0,790.47,0,Active,154,3439.91,1,Rural,1,239022.39,0.0
M,20,3366.9,Low,Working,Laborers,Semi-Urban,120370.82,665.35,Y,Y,4.0,705.32,1,Inactive,386,3366.9,3,Semi-Urban,1,194302.22,78241.03
M,45,1060.87,Low,Working,Cleaning staff,Semi-Urban,21935.85,172.54,N,N,2.0,790.57,1,Active,87,1060.87,1,Semi-Urban,1,39239.62,16451.89
M,26,2333.32,Low,Commercial associate,Managers,Urban,167429.75,543.57,Y,Y,3.0,753.19,1,Active,652,2333.32,3,Rural,0,202286.05,0.0
M,54,1946.55,Low,Working,Sales staff,Semi-Urban,42659.9,298.91,N,N,4.0,643.46,0,Inactive,570,1946.55,1,Urban,0,47507.05,0.0
M,47,1560.74,Low,Working,Medicine staff,Rural,32834.56,166.77,N,Y,5.0,698.99,1,Inactive,521,1560.74,1,Semi-Urban,1,56219.47,22984.19
F,45,1628.06,Low,Working,Laborers,Semi-Urban,32716.0,233.43,N,N,2.0,631.53,0,Active,707,1628.06,3,Semi-Urban,0,48541.22,0.0
F,34,4515.85,Low,Commercial associate,Core staff,Semi-Urban,74842.59,311.48,N,Y,2.0,846.8,0,Inactive,62,4515.85,2,Urban,1,112561.84,0.0
F,21,1293.64,Low,Working,Laborers,Semi-Urban,38292.21,390.53,N,Y,1.0,753.71,1,Unpossessed,661,1293.64,2,Rural,0,45175.93,0.0
M,36,2173.07,Low,Working,High skill tech staff,Semi-Urban,23292.1,116.03,N,Y,1.0,766.55,0,Active,314,2173.07,2,Urban,1,28534.66,18633.68
F,43,13431.81,Low,Commercial associate,Managers,Semi-Urban,182579.19,546.01,Y,Y,2.0,701.55,0,Unpossessed,827,13431.81,3,Urban,1,244844.82,127805.43
M,18,2117.45,Low,State servant,Core staff,Semi-Urban,41453.77,456.27,N,Y,3.0,672.29,0,Active,917,2117.45,4,Urban,1,59556.17,0.0
F,26,1377.78,Low,Working,Laborers,Semi-Urban,38274.78,345.71,N,Y,3.0,659.9,0,Active,653,1377.78,1,Urban,1,69954.58,26792.35
F,63,2185.0,Low,Commercial associate,Core staff,Semi-Urban,136335.5,417.62,N,Y,2.0,653.82,0,Unpossessed,632,2185.0,3,Urban,1,207588.07,95434.85
F,18,1377.47,Low,Working,Laborers,Rural,68275.17,381.01,Y,Y,1.0,620.55,0,Inactive,867,1377.47,1,Urban,0,128227.19,0.0
M,41,3484.72,Low,Working,Laborers,Semi-Urban,22993.26,234.91,Y,N,1.0,639.17,0,Unpossessed,148,3484.72,1,Urban,1,29698.04,0.0
M,39,1342.0,Low,Working,Laborers,Semi-Urban,137194.75,560.19,Y,Y,2.0,848.48,0,Active,425,1342.0,2,Semi-Urban,0,241885.07,0.0
M,46,2029.48,Low,Commercial associate,Core staff,Semi-Urban,58461.39,316.64,Y,Y,3.0,705.59,0,Inactive,201,2029.48,1,Urban,0,82804.79,0.0
F,64,2710.15,Low,Working,Accountants,Semi-Urban,37914.96,242.44,Y,Y,2.0,771.21,0,Unpossessed,674,2710.15,1,Semi-Urban,0,61592.93,0.0
M,18,2453.84,Low,Working,Laborers,Semi-Urban,25286.89,295.17,N,Y,4.0,642.87,0,Inactive,772,2453.84,4,Rural,0,39480.19,0.0
M,24,1649.75,Low,Working,Security staff,Semi-Urban,82852.89,220.51,N,Y,1.0,662.7,0,Inactive,829,1649.75,4,Semi-Urban,0,150831.13,0.0
F,50,2911.98,Low,Working,High skill tech staff,Semi-Urban,71435.12,520.9,Y,Y,3.0,773.93,0,Unpossessed,861,2911.98,4,Rural,1,104810.68,50004.58
M,54,2182.13,Low,Commercial associate,Private service staff,Semi-Urban,23554.97,109.06,N,N,1.0,726.49,0,Active,649,2182.13,2,Semi-Urban,1,31930.22,16488.48
M,22,1003.95,Low,State servant,Core staff,Rural,57033.63,263.4,N,N,2.0,783.78,1,Unpossessed,529,1003.95,4,Urban,1,104078.08,45626.9
F,29,1243.19,Low,State servant,Core staff,Rural,42231.24,225.2,N,N,2.0,716.92,0,Unpossessed,957,1243.19,2,Rural,1,53259.96,29561.87
M,18,2190.97,Low,Working,Sales staff,Semi-Urban,110557.03,661.44,Y,Y,3.0,677.73,0,Active,363,2190.97,2,Urban,1,-999.0,71862.07
M,18,1921.78,Low,Working,Cleaning staff,Semi-Urban,73304.96,305.1,N,N,1.0,688.75,0,Active,361,1921.78,2,Urban,1,107089.23,47648.22
M,25,2280.28,Low,Working,Laborers,Semi-Urban,68868.7,206.62,N,Y,2.0,682.3,0,Unpossessed,936,2280.28,1,Semi-Urban,0,98784.73,0.0
F,18,1524.68,Low,Working,Laborers,Semi-Urban,99395.74,318.74,N,Y,5.0,723.52,0,Unpossessed,587,1524.68,3,Rural,1,111991.19,64607.23
M,36,2930.08,Low,Working,Laborers,Semi-Urban,26707.37,138.6,N,Y,3.0,694.05,1,Unpossessed,366,2930.08,3,Semi-Urban,1,35212.82,18695.16
M,21,8218.02,Low,Commercial associate,Managers,Semi-Urban,159188.09,515.54,Y,Y,2.0,874.62,1,Active,295,8218.02,3,Semi-Urban,1,185803.02,127350.47
M,60,6685.4,Low,Commercial associate,Core staff,Urban,281341.55,730.34,Y,Y,2.0,791.53,1,Active,472,6685.4,3,Rural,1,498738.14,211006.16
F,57,1714.62,Low,Working,Core staff,Semi-Urban,31493.43,369.24,Y,N,2.0,805.54,1,Active,635,1714.62,2,Rural,1,51021.66,25194.74
F,35,2488.78,Low,Working,Drivers,Semi-Urban,63841.68,497.85,N,N,3.0,611.72,0,Unpossessed,790,2488.78,3,Rural,1,72700.9,0.0
F,60,2795.56,Low,Working,Sales staff,Semi-Urban,102131.35,378.53,N,N,3.0,778.29,0,Inactive,65,2795.56,3,Rural,0,140738.01,0.0
M,18,2526.48,Low,Working,Drivers,Semi-Urban,36413.2,374.45,N,N,2.0,745.82,1,Unpossessed,349,2526.48,3,Urban,0,58259.02,0.0
F,34,1860.19,Low,Commercial associate,Core staff,Semi-Urban,76015.96,441.53,N,N,3.0,725.55,0,Inactive,745,1860.19,4,Semi-Urban,1,116041.82,53211.17
F,29,2864.42,Low,Working,Sales staff,Semi-Urban,121048.29,462.52,Y,Y,2.0,657.92,0,Unpossessed,607,2864.42,3,Urban,1,178654.92,84733.8
M,18,2115.5,Low,Commercial associate,Sales staff,Semi-Urban,41056.7,309.89,N,Y,2.0,730.93,0,Unpossessed,695,2115.5,1,Urban,1,58060.59,26686.86
F,19,1686.7,Low,Commercial associate,Drivers,Semi-Urban,28659.07,138.57,N,Y,3.0,703.47,0,Inactive,424,1686.7,1,Semi-Urban,0,33528.99,0.0
M,21,2977.71,Low,State servant,Core staff,Semi-Urban,138351.85,722.39,N,Y,2.0,755.77,0,Unpossessed,320,2977.71,3,Urban,1,166833.81,110681.48
F,63,1898.3,Low,Working,Drivers,Semi-Urban,26956.15,272.81,N,Y,1.0,761.35,0,Unpossessed,564,1898.3,4,Urban,1,46206.19,0.0
F,58,4178.92,Low,Working,Accountants,Semi-Urban,140754.67,397.99,N,N,2.0,736.35,0,Unpossessed,520,4178.92,2,Semi-Urban,0,207730.6,0.0
F,59,2787.29,Low,State servant,Core staff,Semi-Urban,134743.34,459.9,N,Y,2.0,736.45,0,Inactive,985,2787.29,3,Semi-Urban,1,251292.8,94320.34
F,44,1182.26,Low,Commercial associate,Sales staff,Rural,20202.84,95.12,N,N,3.0,740.31,0,Active,743,1182.26,2,Rural,1,24118.81,14141.99
F,43,3413.44,Low,Commercial associate,Managers,Semi-Urban,122315.95,379.86,N,Y,3.0,745.1,0,Unpossessed,554,3413.44,1,Rural,1,157206.82,0.0
M,56,1239.52,Low,Working,Laborers,Rural,78665.0,331.74,N,Y,3.0,678.23,0,Unpossessed,281,1239.52,2,Rural,1,113980.79,51132.25
M,52,3922.69,Low,Commercial associate,Laborers,Semi-Urban,173265.03,514.5,Y,Y,2.0,677.68,0,Active,187,3922.69,4,Urban,1,305869.04,112622.27
M,26,1894.98,Low,Working,Security staff,Urban,28255.68,321.37,Y,Y,1.0,674.67,0,Inactive,658,1894.98,3,Rural,0,39344.82,0.0
M,53,743.51,Low,Working,Sales staff,Semi-Urban,69942.97,207.46,N,N,2.0,857.45,0,Inactive,451,743.51,2,Urban,1,100619.81,48960.08
F,29,1275.2,Low,Working,Laborers,Semi-Urban,30643.76,153.03,N,N,2.0,705.98,0,Unpossessed,548,1275.2,1,Urban,1,55669.19,19918.44
M,18,1711.55,Low,Working,Laborers,Rural,32960.8,270.3,Y,N,3.0,633.53,1,Unpossessed,377,1711.55,2,Semi-Urban,1,57848.46,0.0
M,32,6530.14,Low,Commercial associate,Accountants,Urban,129468.14,645.59,Y,N,3.0,843.41,0,Unpossessed,530,6530.14,1,Urban,1,205002.88,97101.1
M,32,2992.78,Low,Commercial associate,Sales staff,Semi-Urban,58469.98,276.19,N,Y,2.0,689.28,0,Active,457,2992.78,2,Rural,1,77831.6,38005.49
M,23,2237.05,Low,Working,Managers,Rural,48347.8,379.12,N,N,3.0,624.97,1,Active,982,2237.05,1,Semi-Urban,1,55040.58,0.0
M,59,1807.8,Low,Working,Laborers,Semi-Urban,55742.9,267.02,N,N,1.0,738.93,0,Unpossessed,712,1807.8,3,Semi-Urban,1,103338.6,36232.88
M,31,1217.79,Low,State servant,Medicine staff,Rural,24881.81,161.96,N,Y,3.0,658.43,0,Unpossessed,621,1217.79,3,Semi-Urban,1,46906.25,17417.27
F,29,1411.41,Low,Working,Laborers,Semi-Urban,6506.83,65.46,N,Y,1.0,827.37,0,Active,171,1411.41,1,Rural,1,11972.59,4880.12
F,53,1210.09,Low,Working,Sales staff,Semi-Urban,46019.31,226.2,N,Y,1.0,667.26,0,Unpossessed,573,1210.09,3,Rural,1,53651.4,29912.55
F,25,3243.77,Low,State servant,Managers,Semi-Urban,69386.67,562.66,Y,Y,4.0,638.46,0,Unpossessed,85,3243.77,2,Urban,1,91979.89,0.0
M,63,3730.38,Low,Working,Sales staff,Semi-Urban,185657.4,577.32,N,Y,1.0,668.15,0,Inactive,431,3730.38,4,Semi-Urban,1,239573.85,129960.18
F,50,3222.64,Low,Working,Laborers,Semi-Urban,22473.79,191.73,Y,Y,1.0,746.09,0,Inactive,544,3222.64,1,Semi-Urban,1,32693.52,15731.65
M,42,1760.09,Low,Working,Laborers,Semi-Urban,59456.63,342.2,Y,Y,2.0,792.1,0,Inactive,689,1760.09,3,Rural,1,70574.14,41619.64
M,59,2690.68,Low,State servant,Laborers,Semi-Urban,19886.14,217.01,Y,N,4.0,751.86,0,Active,448,2690.68,4,Urban,1,36173.23,15908.91
F,63,3066.87,Low,Working,Laborers,Semi-Urban,38813.23,280.42,Y,N,3.0,638.48,0,Active,841,3066.87,2,Rural,1,46456.29,0.0
F,44,3839.27,Low,Commercial associate,Managers,Rural,61910.6,316.13,Y,Y,2.0,760.18,1,Active,170,3839.27,4,Rural,1,85658.02,0.0
F,19,1564.5,Low,Working,Medicine staff,Semi-Urban,31966.88,164.19,N,Y,3.0,742.74,0,Active,282,1564.5,1,Rural,1,57799.79,20778.47
F,18,1964.99,Low,Commercial associate,High skill tech staff,Semi-Urban,62469.65,164.73,N,Y,1.0,706.16,0,Inactive,841,1964.99,2,Rural,1,99980.81,43728.76
